"","date","P.B.ratio","Free.cash.flow.per.share","Current.ratio","Net.margin","ROA","Asset.turnover","EPS","PE","Assets.Q","Current.Assets.Q","Liabilities.Q","Current.Liabilities.Q","Book.value.Q","Revenue.Q","Earnings.Q","Cash.from.operating.activities.Q","Cash.from.investing.activities.Q","Cash.from.financing.activities.Q","Cash.at.end.of.period.Q","Capital.expenditures.Q","EPS.Q","relativeReturn","Y"
"73",Feb 2013,4.65,0.15,3.3683,13.9971,0.0555,0.3962,0.4845,53.6636,2.9266,3.0958,-4.0527,-7.8705,6.5209,3.8959,125.5208,-40.4225,-345.9016,-32.8244,11.6107,4.8951,125.9795,0.750999999999999,7.2579
"74",May 2013,5,0.64,3.4707,10.2738,0.038,0.3698,0.3751,79.5788,12.6097,15.5823,29.9111,12.1714,4.5842,5.0913,-22.8637,221.2766,-1018,-311.0795,30.5045,48,-22.58,7.2579,7.4801
"75",Aug 2013,5.03,0.22,3.5252,11.1892,0.0441,0.3944,0.4384,71.8066,0.5118,-0.0587,-0.56,-1.6047,1.1294,7.2132,16.7665,-56.0706,-71.5323,-180.4845,-12.0168,-3.6036,16.8755,7.4801,5.2338
"76",Nov 2013,5.65,0.07,3.5334,8.3502,0.0301,0.3609,0.3032,118.2058,0.8261,-0.0808,1.3141,-0.3106,0.5495,-7.7464,-31.1538,-44.3886,100.2551,-34.4482,-28.951,-0.4673,-30.8394,5.2338,3.2527
"77",Feb 2014,5.85,0.29,3.3915,9.825,0.0385,0.3916,0.39,96.2308,-0.0954,-1.4478,2.9957,2.6746,-1.86,8.4124,27.5605,127.1084,-91.2102,136.4796,-10.6424,13.615,28.628,3.2527,-2.0499
"78",May 2014,5.94,0.64,2.7245,9.3064,0.0372,0.3993,0.3979,94.672,4.4431,2.1327,16.4918,27.1371,-2.7755,6.4974,0.8759,75.0663,-156.5217,7.5512,19.0987,-14.0496,2.0256,-2.0499,-0.4491
"79",Aug 2014,6.16,0.19,2.8132,12.0521,0.0519,0.431,0.5583,68.7086,-0.3926,-1.139,-4.556,-4.257,2.5961,7.5017,39.2185,-55.4545,617.9487,-11.5346,3.7387,25,40.3116,-0.4491,11.8163
"80",Nov 2014,6.9,0.24,2.8424,8.8753,0.0342,0.385,0.3791,117.4624,3.4879,3.6411,0.6877,2.5764,5.3579,-7.542,-31.9127,10.034,-259.2857,-52.1542,-1.3026,-13.4615,-32.0974,11.8163,5.0742
"81",Feb 2015,7.02,1.09,2.7223,10.6032,0.0385,0.3632,0.46,103.3696,7.1686,8.366,9.4549,13.1456,5.7094,1.084,20.7634,225.0386,-51.5695,87.4408,32.6441,4.4444,21.34,5.0742,6.1829
"82",May 2015,6.98,0.64,2.5223,11.1197,0.04,0.3601,0.5056,99.2286,5.1555,5.0569,8.8095,13.3906,2.7409,4.2761,9.3552,-36.1864,-195.8333,-12.1365,27.7612,2.1277,9.913,6.1829,13.9726
